"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","replanificacion","camiones","replan_time","lastDate","idCamion","startSlot","endSlot"
"2003AR115-001",-6.03146,43.49924,-7.23216,43.37197,M2,0,13,,2022-08-07 14:00:00.000,"2022-08-16",,"20:00","00:00"
"2105AR068-001",-7.27489,43.3233,-7.46008,43.55369,M3,0,5,,2022-08-03 14:00:00.000,"2022-08-10",,"20:00","00:00"
"1904AR103-009",-7.17335,43.39199,-7.54339,43.71144,M2,0,11,,2022-08-06 14:00:00.000,"2022-08-11",,"20:00","00:00"
"1904AR084-002",-7.11684,43.42118,-8.05702,43.69039,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-13",,"20:00","00:00"
"1904AR081-004",-7.11701,43.41092,-8.05696,43.69044,M2,0,49,,2022-08-25 14:00:00.000,"2022-08-28",,"20:00","00:00"
"1905AR204-010",-7.22334,43.43731,-7.48593,43.5479,M2,0,47,,2022-08-24 14:00:00.000,"2022-09-01",,"20:00","00:00"
"2021AR065-009",-7.20524,43.21931,-7.41904,43.66442,M3,0,4,,2022-08-03 08:00:00.000,"2022-08-09",,"20:00","00:00"
"1904AR103-004",-7.16693,43.40059,-7.52655,43.62006,M2,0,0,,2022-08-01 08:00:00.000,"2022-08-04",,"20:00","00:00"
"1904AR091-009",-7.13033,43.39043,-7.49963,43.64425,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-24",,"20:00","00:00"
"2005AR072-003",-7.2223,43.48166,-7.79911,43.62138,M0,0,42,,2022-08-22 08:00:00.000,"2022-08-30",,"20:00","00:00"
"1807AR091-001",-7.63646,43.61325,-7.80176,43.62499,M0,0,17,,2022-08-09 14:00:00.000,"2022-08-17",,"20:00","00:00"
"1705AR132-001",-7.24268,43.51849,-7.79742,43.62193,M0,0,21,,2022-08-11 14:00:00.000,"2022-08-16",,"20:00","00:00"
"1705AR131-001",-7.24298,43.51839,-7.79676,43.62194,M0,0,3,,2022-08-02 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2007AR180-002",-7.6304,43.67163,-7.12721,43.41936,M2,0,14,,2022-08-08 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2204AR014-037",-7.12119,43.39109,-7.8156,43.621,M0,0,7,,2022-08-04 14:00:00.000,"2022-08-10",,"20:00","00:00"
"1904AR104-001",-7.10239,43.41001,-7.54565,43.71323,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-23",,"20:00","00:00"
"1904AR103-010",-7.17196,43.39694,-7.54309,43.71258,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2207AR063-005",-7.33537,43.59939,-8.57929,42.33945,M1,0,11,,2022-08-06 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2006AR077-001",-7.29631,43.4607,-7.14426,43.39145,M2,0,47,,2022-08-24 14:00:00.000,"2022-08-31",,"20:00","00:00"
"2006AR037-006",-7.26598,43.45556,-7.16154,43.41081,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-05",,"20:00","00:00"
"2006AR037-003",-7.27049,43.45521,-7.15438,43.40343,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2006AR061-002",-7.3041,43.51134,-7.16453,43.40286,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-28",,"20:00","00:00"
"2005AR045-006",-7.23207,43.40638,-7.22263,43.41789,M2,0,40,,2022-08-21 08:00:00.000,"2022-08-25",,"20:00","00:00"
"1904AR122-010",-7.10453,43.42438,-7.54012,43.71025,M2,0,13,,2022-08-07 14:00:00.000,"2022-08-15",,"20:00","00:00"
"1904AR122-003",-7.1121,43.41023,-7.53981,43.70958,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-13",,"20:00","00:00"
"1904AR113-002",-7.1131,43.39966,-7.53896,43.70763,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2207AR063-003",-7.39876,43.62929,-8.57897,42.33933,M1,0,29,,2022-08-15 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2207AR063-002",-7.45051,43.65131,-8.57888,42.33942,M1,0,33,,2022-08-17 14:00:00.000,"2022-08-20",,"20:00","00:00"
"2012AR080-008",-8.89475,43.09624,-7.12727,43.41879,M2,0,48,,2022-08-25 08:00:00.000,"2022-08-29",,"20:00","00:00"
"2006AR124-005",-7.2715,43.45126,-7.132,43.40085,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-23",,"20:00","00:00"
"2006AR075-002",-7.30712,43.45335,-7.14306,43.39166,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2007AR342-001",-7.491,43.63657,-7.11107,43.42238,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2006AR066-002",-7.20987,43.43816,-7.158,43.39919,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2006AR126-010",-7.38397,43.46797,-7.10259,43.4034,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-07",,"20:00","00:00"
"2006AR124-001",-7.30671,43.49499,-7.16091,43.41115,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2006AR126-001",-7.39125,43.49034,-7.1211,43.40467,M2,0,12,,2022-08-07 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2021AR065-008",-7.20466,43.21706,-7.4171,43.6629,M3,0,16,,2022-08-09 08:00:00.000,"2022-08-16",,"20:00","00:00"
"1904AR113-001",-7.10873,43.40465,-7.53882,43.70748,M2,0,17,,2022-08-09 14:00:00.000,"2022-08-12",,"20:00","00:00"
"1904AR110-005",-7.11238,43.41025,-7.54517,43.71175,M2,0,28,,2022-08-15 08:00:00.000,"2022-08-19",,"20:00","00:00"
"2006AR068-006",-7.30888,43.46115,-7.13454,43.38581,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2003AR129-001",-6.02717,43.50276,-7.83174,43.13036,M1,0,29,,2022-08-15 14:00:00.000,"2022-08-23",,"20:00","00:00"
"1706AR091-004",-7.26547,43.4683,-8.74349,42.06938,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2011AR043-003",-8.59372,43.16078,-7.13413,43.41518,M2,0,45,,2022-08-23 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2011AR043-001",-8.59304,43.16175,-7.11027,43.42472,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2007AR185-001",-7.41443,43.68036,-7.12722,43.4197,M2,0,25,,2022-08-13 14:00:00.000,"2022-08-18",,"20:00","00:00"
"1904AR103-005",-7.16924,43.39546,-7.53958,43.70564,M2,0,23,,2022-08-12 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1706AR139-002",-7.30649,43.45809,-8.74605,42.07591,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-14",,"20:00","00:00"
"1904AR110-011",-7.11754,43.42574,-7.49462,43.68206,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-23",,"20:00","00:00"
"2207AR090-002",-7.53485,43.70715,-8.26951,42.67984,M1,0,25,,2022-08-13 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2006AR083-001",-7.2976,43.46056,-7.81763,43.15152,M1,0,47,,2022-08-24 14:00:00.000,"2022-08-29",,"20:00","00:00"
"2003AR085-004",-6.02615,43.4945,-7.19228,43.52356,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-28",,"20:00","00:00"
"1905AR204-022",-7.22322,43.43671,-7.44011,43.29595,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-31",,"20:00","00:00"
"2021AR065-034",-7.19792,43.22397,-7.55855,43.70385,M3,0,0,,2022-08-01 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2021AR065-024",-7.20312,43.2273,-7.55997,43.70503,M3,0,15,,2022-08-08 14:00:00.000,"2022-08-16",,"20:00","00:00"
"2003AR085-007",-6.02983,43.49868,-7.19229,43.52338,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-28",,"20:00","00:00"
"2112AR068-001",-8.80723,43.00041,-8.89178,43.2074,M3,0,45,,2022-08-23 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2021AR065-015",-7.1959,43.21378,-7.49014,43.6724,M3,0,33,,2022-08-17 14:00:00.000,"2022-08-24",,"20:00","00:00"
"2207AR071-006",-7.50216,43.645,-8.48215,42.40462,M1,0,28,,2022-08-15 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2207AR067-010",-7.53189,43.70165,-8.48432,42.40429,M1,0,0,,2022-08-01 08:00:00.000,"2022-08-07",,"20:00","00:00"
"2207AR067-009",-7.52307,43.70195,-8.48442,42.4043,M1,0,32,,2022-08-17 08:00:00.000,"2022-08-23",,"20:00","00:00"
"2107AR188-002",-7.61705,43.6956,-8.65458,42.05046,M3,0,10,,2022-08-06 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2111AR130-002",-8.68076,43.13443,-9.02718,42.66939,M3,1,33,"2111AR130, 2114AR087, A104967A, A104967B, A104967C, A102966A",2022-08-17 14:00:00.000,"2022-08-19","2114AR087","00:00","23:59"
"2107AR054-001",-7.48044,43.6468,-7.10031,43.29201,M3,1,0,"2107AR054, 2121AR074, A104715A, A104715B, A104715C, A104715D, A104715E, A129527A, A129527B",2022-08-01 08:00:00.000,"2022-08-03",A104715E,"00:00","23:59"
"2207AR076-002",-7.53064,43.70639,-8.41363,42.54624,M1,1,40,"2207AR076, 2215AR070, A104715A, A104715B, A104715C, A104715D, A104715E, A127958B",2022-08-21 08:00:00.000,"2022-08-23",A104715B,"00:00","23:59"
"2105AR099-001",-7.16811,43.46552,-7.30169,43.50006,M3,1,12,"2105AR099, 2206AR003, A129527A, A129527B, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-07 08:00:00.000,"2022-08-09",A103451F,"00:00","23:59"
"1905AR204-007",-7.22312,43.4372,-7.99143,43.60707,M2,1,12,"1905AR204, 2207AR008, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-07 08:00:00.000,"2022-08-09",A104715D,"00:00","23:59"
"1906AR039-001",-7.3166,43.50518,-8.49003,42.2602,M3,1,29,"1906AR039, 2217AR037, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A110372A, A110372B",2022-08-15 14:00:00.000,"2022-08-17",A103451D,"00:00","23:59"
"2204AR014-019",-7.11286,43.4102,-7.11362,43.41009,M2,1,38,"2204AR014, 2204AR014, A104161B, A104161C, A104161B, A104161C",2022-08-20 08:00:00.000,"2022-08-22",A104161C,"00:00","23:59"
"2213AR022-005",-8.62724,42.94806,-8.63902,43.00586,M1,1,9,"2213AR022, 2214AR023, A103761A, A103761D, A106058D, A106058E",2022-08-05 14:00:00.000,"2022-08-07",A106058E,"00:00","23:59"
"1807AR533-003",-7.6411,43.55238,-8.41111,42.546,M2,1,14,"1807AR533, 2215AR070, A104715A, A104715B, A104715C, A104715D, A104715E, A127958B",2022-08-08 08:00:00.000,"2022-08-10","2215AR070","00:00","23:59"
"2207AR083-002",-7.4141,43.67883,-8.74695,42.44504,M1,1,32,"2207AR083, 2215AR064, A104715A, A104715B, A104715C, A104715D, A104715E, A103628A",2022-08-17 08:00:00.000,"2022-08-19",A104715A,"00:00","23:59"
"1905AR066-005",-7.19195,43.30638,-7.5266,43.66716,M2,1,1,"1905AR066, 2207AR058, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-01 14:00:00.000,"2022-08-03",A103451E,"00:00","23:59"
"1920AR007-004",-7.72547,42.98006,-7.31253,43.44235,M2,1,9,"1920AR007, 2206AR005, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-05 14:00:00.000,"2022-08-07",A103451G,"00:00","23:59"
"1920AR007-003",-7.7297,42.98216,-7.31218,43.44216,M2,1,44,"1920AR007, 2206AR005, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-23 08:00:00.000,"2022-08-25",A103451E,"00:00","23:59"
"1905AR066-007",-7.192,43.30549,-7.5565,43.61684,M2,1,10,"1905AR066, 2207AR057, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A113734C",2022-08-06 08:00:00.000,"2022-08-08",A103451B,"00:00","23:59"
"1907AR414-002",-7.49689,43.68933,-8.49201,42.65989,M3,1,10,"1907AR414, 2215AR033, A104715A, A104715B, A104715C, A104715D, A104715E, A127958B",2022-08-06 08:00:00.000,"2022-08-08",A104715D,"00:00","23:59"
"1606AR216-003",-7.31247,43.5884,-7.2542,43.50954,M2,1,13,"1606AR216, 2221AR018, A104715A, A104715B, A104715C, A104715D, A104715E, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-07 14:00:00.000,"2022-08-09",A103451F,"00:00","23:59"
"1721AR032-008",-7.23587,43.24284,-8.77778,41.96851,M2,1,6,"1721AR032, 2217AR005, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A102879A, A102879B",2022-08-04 08:00:00.000,"2022-08-06",A103451C,"00:00","23:59"
"2105AR124-001",-7.20802,43.48057,-7.20998,43.4814,M3,1,11,"2105AR124, 2205AR013, A129527A, A129527B, A129527A, A129527B",2022-08-06 14:00:00.000,"2022-08-08","2105AR124","00:00","23:59"
"2005AR064-003",-7.25727,43.47718,-7.21976,43.40633,M2,1,0,"2005AR064, 2205AR008, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-01 08:00:00.000,"2022-08-03",A103451E,"00:00","23:59"
"2206AR064-002",-7.3264,43.60981,-8.48397,42.256,M1,1,39,"2206AR064, 2217AR004, A104715A, A104715B, A104715C, A104715D, A104715E, A104096A",2022-08-20 14:00:00.000,"2022-08-22",A104715E,"00:00","23:59"
"2107AR141-027",-7.56216,43.60716,-8.29134,42.18247,M3,1,28,"2107AR141, 2117AR127, A104715A, A104715B, A104715C, A104715D, A104715E, A110372A, A110372B",2022-08-15 08:00:00.000,"2022-08-17","2107AR141","00:00","23:59"
"2105AR121-001",-7.23741,43.50603,-7.20928,43.48128,M3,1,30,"2105AR121, 2205AR013, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A129527A, A129527B",2022-08-16 08:00:00.000,"2022-08-18",A129527B,"00:00","23:59"
"2020AR008-003",-7.73182,42.97108,-7.67634,43.58071,M3,1,20,"2020AR008, 2207AR072, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A112522A",2022-08-11 08:00:00.000,"2022-08-13",A103451A,"00:00","23:59"
"2004AR089-005",-7.12586,43.42033,-7.29235,43.3701,M2,1,42,"2004AR089, 2205AR017, A104161B, A104161C, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-22 08:00:00.000,"2022-08-24",A103451B,"00:00","23:59"
"2105AR009-001",-7.07115,43.50864,-7.41492,43.66038,M3,1,38,"2105AR009, 2207AR026, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-20 08:00:00.000,"2022-08-22",A104715B,"00:00","23:59"
"2004AR079-001",-7.15849,43.39658,-7.13334,43.47946,M2,1,21,"2004AR079, 2205AR023, A104161B, A104161C, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-11 14:00:00.000,"2022-08-13",A103451B,"00:00","23:59"
"2212AR101-001",-8.83929,43.15017,-8.61093,42.98168,M1,1,20,"2212AR101, 2214AR030, A103304A, A106058D, A106058E",2022-08-11 08:00:00.000,"2022-08-13",A106058E,"00:00","23:59"
"2209AR042-004",-8.12031,43.35585,-8.67168,42.50516,M1,1,35,"2209AR042, 2215AR043, A104967A, A104967B, A104967C, A124517A",2022-08-18 14:00:00.000,"2022-08-20",A104967A,"00:00","23:59"
"2105AR009-002",-7.07171,43.50818,-6.84442,43.49691,M2,1,45,"2105AR009, 2204AR056, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-23 14:00:00.000,"2022-08-25","2105AR009","00:00","23:59"
"1807AR454-003",-7.48304,43.64898,-8.45102,42.37032,M2,1,43,"1807AR454, 2216AR018, A104715A, A104715B, A104715C, A104715D, A104715E, A127343A",2022-08-22 14:00:00.000,"2022-08-24",A104715B,"00:00","23:59"
"1807AR494-002",-7.52401,43.65574,-8.45099,42.36988,M2,1,32,"1807AR494, 2216AR018, A104715A, A104715B, A104715C, A104715D, A104715E, A127343A",2022-08-17 08:00:00.000,"2022-08-19",A104715E,"00:00","23:59"
"1907AR387-001",-7.40971,43.68014,-8.44514,42.37002,M3,1,28,"1907AR387, 2216AR018, A104715A, A104715B, A104715C, A104715D, A104715E, A127343A",2022-08-15 08:00:00.000,"2022-08-17",A104715C,"00:00","23:59"
"2117AR005-002",-8.24974,42.21883,-7.81622,43.62071,M0,1,43,"2117AR005, 2208AR165, A121152A, A121152B, A121152D, A104877A, A104877C",2022-08-22 14:00:00.000,"2022-08-24","2208AR165","00:00","23:59"
"2005AR061-005",-7.26649,43.47992,-8.7086,42.93748,M3,1,30,"2005AR061, 2214AR015, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A103761A, A103761D",2022-08-16 08:00:00.000,"2022-08-18","2005AR061","00:00","23:59"
"2207AR090-012",-7.53742,43.70565,-8.7386,42.47364,M1,1,44,"2207AR090, 2215AR047, A104715A, A104715B, A104715C, A104715D, A104715E, A124517A",2022-08-23 08:00:00.000,"2022-08-25",A124517A,"00:00","23:59"
"2105AR108-001",-7.21439,43.4799,-7.12977,43.47919,M3,1,0,"2105AR108, 2205AR031, A129527A, A129527B, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-01 08:00:00.000,"2022-08-03",A103451D,"00:00","23:59"
"1904AR140-004",-7.01436,43.43831,-7.44647,43.61009,M2,1,40,"1904AR140, 2207AR065, A120540A, A120540B, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-21 08:00:00.000,"2022-08-23",A120540A,"00:00","23:59"
"2207AR066-004",-7.51992,43.68068,-8.55067,42.38165,M1,1,36,"2207AR066, 2216AR049, A104715A, A104715B, A104715C, A104715D, A104715E, A127343A",2022-08-19 08:00:00.000,"2022-08-21","2216AR049","00:00","23:59"
"2004AR030-002",-7.15654,43.39895,-7.18034,43.42522,M2,1,4,"2004AR030, 2205AR057, A104161B, A104161C, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-03 08:00:00.000,"2022-08-05",A103451C,"00:00","23:59"
"2207AR067-008",-7.52275,43.70548,-8.4852,42.40427,M1,1,11,"2207AR067, 2216AR038, A104715A, A104715B, A104715C, A104715D, A104715E, A124517A",2022-08-06 14:00:00.000,"2022-08-08","2216AR038","00:00","23:59"
"1905AR183-001",-7.1727,43.32749,-7.51752,43.70039,M2,1,12,"1905AR183, 2207AR008, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-07 08:00:00.000,"2022-08-09",A103451G,"00:00","23:59"
"1905AR204-002",-7.22315,43.4374,-7.53595,43.68241,M2,1,0,"1905AR204, 2207AR008, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-01 08:00:00.000,"2022-08-03",A104715E,"00:00","23:59"
"2107AR099-001",-7.56141,43.62877,-6.68249,43.51074,M2,1,43,"2107AR099, 2204AR035, A104715A, A104715B, A104715C, A104715D, A104715E, A106022A",2022-08-22 14:00:00.000,"2022-08-24",A104715D,"00:00","23:59"
"1821AR061-011",-7.20032,43.21292,-8.42792,43.26662,M2,1,3,"1821AR061, 2211AR049, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104967A, A104967B, A104967C",2022-08-02 14:00:00.000,"2022-08-04",A103451D,"00:00","23:59"
"2112AR035-004",-8.9692,43.07657,-6.68389,43.5119,M2,1,5,"2112AR035, 2204AR032, A103761A, A103761D, A106022A",2022-08-03 14:00:00.000,"2022-08-05",A106022A,"00:00","23:59"
"1821AR061-015",-7.19884,43.2199,-8.38847,43.27837,M2,1,44,"1821AR061, 2211AR044, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104967A, A104967B, A104967C",2022-08-23 08:00:00.000,"2022-08-25","2211AR044","00:00","23:59"
"2206AR061-001",-7.44633,43.56122,-8.28023,42.14894,M1,1,44,"2206AR061, 2217AR025, A104715A, A104715B, A104715C, A104715D, A104715E, A110372A, A110372B",2022-08-23 08:00:00.000,"2022-08-25",A104715D,"00:00","23:59"
"1904AR135-001",-7.14215,43.40318,-7.56554,43.63614,M2,1,41,"1904AR135, 2207AR067, A104161B, A104161C, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-21 14:00:00.000,"2022-08-23","2207AR067","00:00","23:59"
"2004AR040-007",-7.12269,43.41261,-7.10824,43.50104,M2,1,7,"2004AR040, 2205AR038, A104161B, A104161C, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-04 14:00:00.000,"2022-08-06",A103451E,"00:00","23:59"
"1904AR142-001",-7.05478,43.46413,-8.49452,42.26308,M3,1,23,"1904AR142, 2217AR049, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A127343A",2022-08-12 14:00:00.000,"2022-08-14",A103451B,"00:00","23:59"
"2107AR082-006",-7.36022,43.42315,-7.05758,43.44862,M2,1,22,"2107AR082, 2204AR041, A104715A, A104715B, A104715C, A104715D, A104715E, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-12 08:00:00.000,"2022-08-14",A103451F,"00:00","23:59"
"1905AR129-004",-7.26097,43.51337,-7.39846,43.64855,M2,1,15,"1905AR129, 2207AR048, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-08 14:00:00.000,"2022-08-10",A103451B,"00:00","23:59"
"1905AR142-002",-7.20705,43.41548,-7.42803,43.6539,M2,1,32,"1905AR142, 2207AR048, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-17 08:00:00.000,"2022-08-19",A104715E,"00:00","23:59"
"1905AR149-010",-7.21225,43.41988,-7.45759,43.68501,M2,1,42,"1905AR149, 2207AR045, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-22 08:00:00.000,"2022-08-24",A104715A,"00:00","23:59"
"2207AR076-001",-7.53095,43.706,-8.41179,42.54666,M1,1,32,"2207AR076, 2215AR070, A104715A, A104715B, A104715C, A104715D, A104715E, A127958B",2022-08-17 08:00:00.000,"2022-08-19","2207AR076","00:00","23:59"
"1905AR143-004",-7.22859,43.40518,-7.44729,43.59817,M2,1,31,"1905AR143, 2207AR047, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104715A, A104715B, A104715C, A104715D, A104715E",2022-08-16 14:00:00.000,"2022-08-18","2207AR047","00:00","23:59"
"1905AR204-029",-7.22301,43.43639,-7.32337,43.46429,M2,1,39,"1905AR204, 2206AR069, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-20 14:00:00.000,"2022-08-22",A103451D,"00:00","23:59"
"2012AR080-001",-8.94015,43.02137,-7.12559,43.41866,M2,1,10,"2012AR080, 2204AR058, A103761A, A103761D, A104161B, A104161C",2022-08-06 08:00:00.000,"2022-08-08",A103761A,"00:00","23:59"
"2006AR037-005",-7.27262,43.44727,-7.16104,43.41068,M2,1,22,"2006AR037, 2204AR058, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104161B, A104161C",2022-08-12 08:00:00.000,"2022-08-14",A104161B,"00:00","23:59"
"2006AR126-009",-7.37402,43.47492,-7.10511,43.40237,M2,1,34,"2006AR126, 2204AR058, A103328A, A104161B, A104161C",2022-08-18 08:00:00.000,"2022-08-20",A103328A,"00:00","23:59"
"1904AR123-023",-7.16693,43.40372,-7.69248,43.66773,M2,1,19,"1904AR123, 2207AR069, A104161B, A104161C, A104877A, A104877C",2022-08-10 14:00:00.000,"2022-08-12",A104877C,"00:00","23:59"
"2005AR091-005",-7.21534,43.419,-7.09728,43.41649,M2,1,39,"2005AR091, 2204AZ013, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-20 14:00:00.000,"2022-08-22",A103451D,"00:00","23:59"
"2107AR200-003",-7.66208,43.57797,-8.37287,42.69063,M3,1,46,"2107AR200, 2115AR130, A104715A, A104715B, A104715C, A104715D, A104715E, A127958B",2022-08-24 08:00:00.000,"2022-08-26",A127958B,"00:00","23:59"
"2003AR128-006",-6.02726,43.49945,-7.30851,43.443,M2,1,33,"2003AR128, 2205AR059, A103698A, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-17 14:00:00.000,"2022-08-19",A103451B,"00:00","23:59"
"2006AR061-001",-7.30482,43.50814,-7.16708,43.40047,M2,1,21,"2006AR061, 2204AR058, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G, A104161B, A104161C",2022-08-11 14:00:00.000,"2022-08-13",A103451G,"00:00","23:59"
"2012AR080-007",-8.89087,43.09303,-7.12729,43.41514,M2,1,38,"2012AR080, 2204AR058, A103761A, A103761D, A104161B, A104161C",2022-08-20 08:00:00.000,"2022-08-22","2012AR080","00:00","23:59"
"1607AR150-005",-7.45567,43.62949,-7.08367,43.24284,M2,1,18,"1607AR150, 2221AR016, A104715A, A104715B, A104715C, A104715D, A104715E, A107070A",2022-08-10 08:00:00.000,"2022-08-12","1607AR150","00:00","23:59"
"2106AR063-003",-7.35295,43.59096,-7.08272,43.41473,M3,1,2,"2106AR063, 2204AR062, A104715A, A104715B, A104715C, A104715D, A104715E, A106022A",2022-08-02 08:00:00.000,"2022-08-04",A104715E,"00:00","23:59"
"2107AR200-014",-7.5969,43.58261,-8.54706,42.60641,M3,1,23,"2107AR200, 2115AR111, A104715A, A104715B, A104715C, A104715D, A104715E, A127958B",2022-08-12 14:00:00.000,"2022-08-14",A104715D,"00:00","23:59"
"1907AR045-001",-7.39877,43.63407,-7.32561,43.50791,M2,1,30,"1907AR045, 2206AR026, A104715A, A104715B, A104715C, A104715D, A104715E, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-16 08:00:00.000,"2022-08-18",A104715E,"00:00","23:59"
"2003AR128-002",-6.03001,43.49958,-7.26868,43.47884,M2,1,14,"2003AR128, 2205AR065, A103698A, A103451A, A103451B, A103451C, A103451D, A103451E, A103451F, A103451G",2022-08-08 08:00:00.000,"2022-08-10",A103451B,"00:00","23:59"
"2107AR057-005",-7.61779,43.56028,-7.08631,43.41529,M2,1,12,"2107AR057, 2204AR045, A104715A, A104715B, A104715C, A104715D, A104715E, A106022A",2022-08-07 08:00:00.000,"2022-08-09",A106022A,"00:00","23:59"
